label,ra,dec,theta
J1637-4642,16.6204916666667,-46.7041666666667,249.307375
J1637-4721,16.6198333333333,-47.3508333333333,249.2975
J1637-4816,16.6329666666667,-48.27,249.4945
J1638-3815,16.6437080555556,-38.2509444444444,249.655620833333
J1638-3951,16.6376555555556,-39.8663888888889,249.564833333333
J1638-42,16.6419444444444,-42.5655555555556,249.629166666667
J1638-4344,16.6480222222222,-43.7344444444444,249.720333333333
J1638-44,16.6383333333333,-44.6666666666667,249.575
J1638-4417,16.6461725,-44.2843333333333,249.6925875
J1638-4608,16.6397166666667,-46.1365555555556,249.59575
J1638-4725,16.6369277777778,-47.4255555555556,249.553916666667
J1638-5226,16.6499888888889,-52.4492777777778,249.749833333333
J1639-4359,16.6519027777778,-43.9977777777778,249.778541666667
J1639-4604,16.6558891666667,-46.0758611111111,249.8383375
J1640+2224,16.6713173075,22.4024836944444,250.0697596125
J1640-4631,16.6787555555556,-46.5265,250.181333333333
J1640-4648,16.6798944444444,-46.8125,250.198416666667
J1640-4715,16.6703305555556,-47.2598055555556,250.054958333333
J1640-4951,16.6787666666667,-49.8505833333333,250.1815
J1641-2347,16.6883444444444,-23.7933333333333,250.325166666667
J1641+3627A,16.6946888888889,36.4542888888889,250.420333333333
J1641+3627B,16.6947222222222,36.4602777777778,250.420833333333
J1641+3627C,16.6947222222222,36.4602777777778,250.420833333333
J1641+3627D,16.6947222222222,36.4602777777778,250.420833333333
J1641+3627E,16.6947222222222,36.4602777777778,250.420833333333
J1643-1224,16.7272654,-12.4163152777778,250.908981
J1643-4505,16.7269361111111,-45.0961111111111,250.904041666667
J1643-4522,16.7223333333333,-45.3669444444444,250.835
J1643-4550,16.7204222222222,-45.8484722222222,250.806333333333
J1644-44,16.7433333333333,-44.1666666666667,251.15
J1644-4559,16.7470225,-45.9859722222222,251.2053375
J1644-46,16.735,-46.4333333333333,251.025
J1644-4657,16.7440277777778,-46.9605555555556,251.160416666667
J1645-0317,16.7505670555556,-3.29953333333333,251.258505833333
J1645+1012,16.7595597222222,10.2044555555556,251.393395833333
J1646-2142,16.7717027777778,-21.7025,251.575541666667
J1646-4308,16.7820277777778,-43.1352777777778,251.730416666667
J1646-4346,16.7809166666667,-43.7772222222222,251.71375
J1646-5123,16.7767638888889,-51.3873888888889,251.651458333333
J1646-6831,16.7818888888889,-68.5308333333333,251.728333333333
J1647-3607,16.7962527777778,-36.1177777777778,251.943791666667
J1647-4552,16.7861666666667,-45.8713333333333,251.7925
J1647+66,16.8,66.0666666666667,252
J1648-3256,16.8016861111111,-32.9446666666667,252.025291666667
J1648-4458,16.8036111111111,-44.9738888888889,252.054166666667
J1648-4611,16.8061166666667,-46.1877777777778,252.09175
J1648-6044,16.8142305555556,-60.7404166666667,252.213458333333
J1649+2533,16.8289527777778,25.5519444444444,252.434291666667
J1649-3805,16.8300616666667,-38.09975,252.450925
J1649-3935,16.8185222222222,-39.5956111111111,252.277833333333
J1649-4349,16.8223388888889,-43.8228333333333,252.335083333333
J1649-46,16.8166666666667,-46,252.25
J1649-4653,16.8234722222222,-46.8858333333333,252.352083333333
J1649-4729,16.8217416666667,-47.4980555555556,252.326125
J1649-5553,16.8253055555556,-55.8944444444444,252.379583333333
J1649+80,16.8333333333333,80.75,252.5
J1650-4126,16.8369927777778,-41.4427222222222,252.554891666667
J1650-4341,16.8457444444444,-43.6918888888889,252.686166666667
J1650-4502,16.8423055555556,-45.0436944444444,252.634583333333
J1650-4921,16.8430833333333,-49.3510777777778,252.64625
J1651-4246,16.8635527777778,-42.7697222222222,252.953291666667
J1651-4519,16.8658888888889,-45.3197222222222,252.988333333333
J1651-5222,16.8619361111111,-52.3828333333333,252.929041666667
J1651-5255,16.8614444444444,-52.93,252.921666666667
J1651-7642,16.8521861111111,-76.7109722222222,252.782791666667
J1652-1400,16.8712991666667,-14.0076111111111,253.0694875
J1652+2651,16.8675194444444,26.8612222222222,253.012791666667
J1652-4406,16.8831944444444,-44.1013888888889,253.247916666667
J1652-48,16.8816666666667,-48.75,253.225
J1653-2054,16.8919527777778,-20.9153055555556,253.379291666667
J1653-3838,16.8943883333333,-38.6391111111111,253.415825
J1653-4030,16.8928416666667,-40.5003888888889,253.392625
J1653-4249,16.8945055555556,-42.8175833333333,253.417583333333
J1653-4315,16.8915833333333,-43.2502777777778,253.37375
J1653-4854,16.8990833333333,-48.9141666666667,253.48625
J1654-23,16.9008333333333,-23.5833333333333,253.5125
J1654-3710,16.9123405555556,-37.1825277777778,253.685108333333
J1654-4140,16.9065277777778,-41.6733333333333,253.597916666667
J1654-4245,16.9061333333333,-42.7608333333333,253.592
J1655-3048,16.9234805555556,-30.8116666666667,253.852208333333
J1655-3844,16.9274055555556,-38.7358333333333,253.911083333333
J1656-3621,16.9424875,-36.3665833333333,254.1373125
J1657-4432,16.9602027777778,-44.5388888888889,254.403041666667
J1658-4306,16.9712777777778,-43.1138888888889,254.569166666667
J1658-47,16.9733333333333,-47.2,254.6
J1658-4958,16.9819222222222,-49.9828888888889,254.728833333333
J1658-5324,16.9786111111111,-53.2958333333333,254.679166666667
J1659-4316,16.9989944444444,-43.2683333333333,254.984916666667
J1659-4439,16.9942888888889,-44.6502777777778,254.914333333333
J1700-3611,17.0137,-36.1980555555556,255.2055
J1700-3919,17.0061861111111,-39.3166722222222,255.092791666667
J1700-4012,17.0107083333333,-40.2107222222222,255.160625
J1700-4422,17.0149083333333,-44.3741666666667,255.223625
J1700-4939,17.0062666666667,-49.6541666666667,255.094
J1701-3006A,17.0201415055556,-30.1083813888889,255.302122583333
J1701-3006B,17.0201854722222,-30.1136233333333,255.302782083333
J1701-3006C,17.0202405333333,-30.1165041666667,255.303608
J1701-3006D,17.0204341944444,-30.1118219444444,255.306512916667
J1701-3006E,17.0203537222222,-30.113025,255.305305833333
J1701-3006F,17.0202283888889,-30.1143944444444,255.303425833333
J1701-3130,17.0287536111111,-31.5101944444444,255.431304166667
J1701-3726,17.0218166666667,-37.4402777777778,255.32725
J1701-4533,17.024765,-45.5635277777778,255.371475
J1701-4958,17.0202305555556,-49.9758333333333,255.303458333333
J1702-3932,17.0373222222222,-39.5444444444444,255.559833333333
J1702-4128,17.0479222222222,-41.4800555555556,255.718833333333
J1702-4217,17.0434555555556,-42.2836666666667,255.651833333333
J1702-4306,17.0409138888889,-43.1122222222222,255.613708333333
J1702-4310,17.0408166666667,-43.1777777777778,255.61225
J1702-4428,17.0479444444444,-44.4675,255.719166666667
J1703-38,17.0572222222222,-38.2,255.858333333333
J1703-4442,17.0557194444444,-44.7116666666667,255.835791666667
J1703-4851,17.0651111111111,-48.8655,255.976666666667
J1704-6016,17.0707777777778,-60.2816666666667,256.061666666667
J1705-04,17.0833333333333,-4.68333333333333,256.25
J1705-3423,17.0951008333333,-34.3958805555556,256.4265125
J1705-3936,17.0936388888889,-39.6080555555556,256.404583333333
J1705-3950,17.0916222222222,-39.8497222222222,256.374333333333
J1705-4108,17.089,-41.1455555555556,256.335
J1705-4331,17.0933094444444,-43.5204444444444,256.399641666667
J1705-52,17.0972222222222,-52.6047222222222,256.458333333333
J1705-6135,17.0875833333333,-61.5875,256.31375
J1706-3839,17.1059166666667,-38.6641666666667,256.58875
J1706-4310,17.1012527777778,-43.1725,256.518791666667
J1706+59,17.1166666666667,59.1666666666667,256.75
J1706-6118,17.1027205555556,-61.30325,256.540808333333
J1707-4053,17.1227022222222,-40.8989166666667,256.840533333333
J1707-4341,17.1278083333333,-43.6866666666667,256.917125
J1707-4417,17.1281694444444,-44.2886111111111,256.922541666667
J1707-4729,17.1209852777778,-47.4929166666667,256.814779166667
J1708-3506,17.138228375,-35.1062888888889,257.073425625
J1708-3641,17.1433083333333,-36.6893055555555,257.149625
J1708-3827,17.1379166666667,-38.46,257.06875
J1708-4008,17.1463527777778,-40.1479,257.195291666667
J1708-4522,17.1369222222222,-45.3808333333333,257.053833333333
J1708-7539,17.1340277777778,-75.6563888888889,257.010416666667
J1709-1640,17.1573448055556,-16.6827027777778,257.360172083333
J1709+2313,17.1516088888889,23.2244027777778,257.274133333333
J1709-3626,17.1625416666667,-36.4343333333333,257.438125
J1709-3841,17.1544416666667,-38.6880555555556,257.316625
J1709-43,17.1630555555556,-43.9119444444444,257.445833333333
J1709-4342,17.1585833333333,-43.7038888888889,257.37875
J1709-4401,17.1614972222222,-44.0197777777778,257.422458333333
J1709-4429,17.1618688888889,-44.4856222222222,257.428033333333
J1710-2616,17.1680277777778,-26.2763888888889,257.520416666667
J1710-37,17.175,-37.5,257.625
J1710-4148,17.1732638888889,-41.8052777777778,257.598958333333
J1710+49,17.1747222222222,49.3333333333333,257.620833333333
J1711-3826,17.1956805555556,-38.4372222222222,257.935208333333
J1711-4322,17.1862669444444,-43.3814166666667,257.794004166667
J1711-5350,17.1980888888889,-53.8377777777778,257.971333333333
J1712-2715,17.2032527777778,-27.2647222222222,258.048791666667
J1712-391,17.2097222222222,-39.7166666666667,258.145833333333
J1712-392,17.2097222222222,-39.7166666666667,258.145833333333
J1713+0747,17.2304255628056,7.79375170833333,258.456383442083
J1713-3844,17.2173055555556,-38.7413888888889,258.259583333333
J1713-3949,17.2244444444444,-39.8166666666667,258.366666666667
J1714-1054,17.2444783333333,-10.9030277777778,258.667175
J1714-3810,17.2349277777778,-38.17525,258.523916666667
J1715-3247,17.2565166666667,-32.7916666666667,258.84775
J1715-3700,17.2526805555556,-37.0011111111111,258.790208333333
J1715-3859,17.260525,-38.9903055555556,258.907875
J1715-3903,17.2539722222222,-39.0505555555556,258.809583333333
J1715-4034,17.2613861111111,-40.5727777777778,258.920791666667
J1715-4254,17.2529277777778,-42.915,258.793916666667
J1716-3720,17.2698222222222,-37.3455555555556,259.047333333333
J1716-4005,17.27835,-40.0908333333333,259.17525
J1716-4111,17.2789741666667,-41.1859722222222,259.1846125
J1716-4711,17.2669747222222,-47.1835833333333,259.004620833333
J1717-3737,17.2877666666667,-37.6266666666667,259.3165
J1717-3847,17.2884444444444,-38.7841666666667,259.326666666667
J1717-3953,17.2904305555556,-39.8986111111111,259.356458333333
J1717-4043,17.2966416666667,-40.7305555555556,259.449625
J1717-40435,17.2838888888889,-40.7252777777778,259.258333333333
J1717-4054,17.2978388888889,-41.0547222222222,259.467583333333
J1717-5800,17.2932361111111,-58.0015,259.398541666667
J1718-3714,17.3051638888889,-37.2377777777778,259.577458333333
J1718-3718,17.3027777777778,-37.3147222222222,259.541666666667
J1718-3825,17.3037680555556,-38.4216833333333,259.556520833333
J1718-41,17.3033333333333,-41.1166666666667,259.55
J1718-4539,17.3033055555556,-45.6544166666667,259.549583333333
J1719-1438,17.3194647027778,-14.633595,259.791970541667
J1719-23,17.3269444444444,-23.4852777777778,259.904166666667
J1719-4006,17.317145,-40.1165277777778,259.757175
J1719-4302,17.3302138888889,-43.0365,259.953208333333
J1720-0212,17.3492413888889,-2.20663888888889,260.238620833333
J1720+2150,17.3336944444444,21.8368888888889,260.005416666667
J1720-2446,17.3395722222222,-24.7741666666667,260.093583333333
J1720-36,17.3483333333333,-36.8833333333333,260.225
J1720-3659,17.3338822222222,-36.9851388888889,260.008233333333
J1721-1939,17.3629472222222,-19.6636111111111,260.444208333333
J1721-2457,17.35152675,-24.9517666666667,260.27290125
J1722-3632,17.3693936111111,-36.5481388888889,260.540904166667
J1722-3712,17.3831027777778,-37.2010277777778,260.746541666667
J1722-4400,17.3795880555556,-44.0092222222222,260.693820833333
J1723-2837,17.3897737777778,-28.6325472222222,260.846606666667
J1723-2852,17.3995,-28.8808333333333,260.9925
J1723-3659,17.3854388888889,-36.9871944444444,260.781583333333
J1723-38,17.3833333333333,-38.3333333333333,260.75
J1724-3149,17.4124638888889,-31.8177777777778,261.186958333333
J1724-35,17.4119444444444,-35.8166666666667,261.179166666667
J1724-3505,17.4133027777778,-35.0933333333333,261.199541666667
J1724-4500,17.4071666666667,-45.0041666666667,261.1075
J1725-0732,17.4200780555556,-7.54977777777778,261.301170833333
J1725-2852,17.4194166666667,-28.8727777777778,261.29125
J1725-3546,17.4283888888889,-35.7711111111111,261.425833333333
J1725-3848,17.4166944444444,-38.81,261.250416666667
J1725-3853,17.4242416666667,-38.8845,261.363625
J1725-4043,17.4281722222222,-40.7197222222222,261.422583333333
J1726-00,17.4397222222222,-0.25,261.595833333333
J1726-31,17.4433333333333,-31.95,261.65
J1726-3530,17.4354194444444,-35.4994444444444,261.531291666667
J1726-3635,17.4471138888889,-36.596,261.706708333333
J1726-4006,17.4426027777778,-40.1005555555556,261.639041666667
J1727-2739,17.4586083333333,-27.6501388888889,261.879125
J1727-29,17.4552777777778,-29.9833333333333,261.829166666667
J1727-2946,17.4541930361111,-29.7768880555556,261.812895541667
J1728-3733,17.4795138888889,-37.5522222222222,262.192708333333
J1728-4028,17.4743555555556,-40.4694444444444,262.115333333333
J1729-2117,17.4863355555556,-21.2911111111111,262.295033333333
J1730-2304,17.5060169722222,-23.0753583333333,262.590254583333
J1730-2900,17.5023,-29.0127777777778,262.5345
J1730-3353,17.5154388888889,-33.8938888888889,262.731583333333
J1730-34,17.5016666666667,-34.8,262.525
J1731-1847,17.5215582841667,-18.7924072222222,262.8233742625
J1731-3123,17.5168138888889,-31.3952777777778,262.752208333333
J1731-3322,17.5206416666667,-33.3791666666667,262.809625
J1731-4744,17.5283619444444,-47.7429333333333,262.925429166667
J1732-3131,17.54265,-31.5230555555556,263.13975
J1732-3426,17.5353277777778,-34.4347222222222,263.029916666667
J1732-35,17.5416666666667,-35.0833333333333,263.125
J1732-3729,17.5391138888889,-37.4847222222222,263.086708333333
J1732-4128,17.5472222222222,-41.48,263.208333333333
J1732-4156,17.5469055555556,-41.9415555555556,263.203583333333
J1732-5049,17.5466019055556,-50.8167104444444,263.199028583333
J1733-2533,17.5571833333333,-25.5530555555556,263.35775
J1733-2837,17.5594166666667,-28.6258333333333,263.39125
J1733-3030,17.5663583333333,-30.5136111111111,263.495375
J1733-3322,17.5653361111111,-33.3675,263.480041666667
J1733-3716,17.5574316666667,-37.2818333333333,263.361475
J1733-4005,17.5662888888889,-40.0943611111111,263.494333333333
J1733-5515,17.5501111111111,-55.2611111111111,263.251666666667
J1734-2415,17.5782222222222,-24.2555555555556,263.673333333333
J1734-3058,17.5807886111111,-30.9781666666667,263.711829166667
J1734-3333,17.5741388888889,-33.5555555555556,263.612083333333
J1735-0243,17.5966944444444,-2.73,263.950416666667
J1735-0724,17.5847143611111,-7.41458055555556,263.770715416667
J1735-3258,17.5991388888889,-32.9719444444444,263.987083333333
J1736+05,17.615,5.8,264.225
J1736-2457,17.6126222222222,-24.9638888888889,264.189333333333
J1736-2819,17.6068694444444,-28.3283333333333,264.103041666667
J1736-2843,17.6118305555556,-28.7308333333333,264.177458333333
J1736-3511,17.60075,-35.1988888888889,264.01125
J1737-0811,17.6297534305556,-8.18580194444444,264.446301458333
J1737-3102,17.6260361111111,-31.0334722222222,264.390541666667
J1737-3137,17.6178583333333,-31.6225,264.267875
J1737-3320,17.6195861111111,-33.3388888888889,264.293791666667
J1737-3555,17.6277886111111,-35.9288333333333,264.416829166667
J1738+0333,17.6483238440556,3.55301851944444,264.724857660833
J1738-2330,17.6357777777778,-23.5130555555556,264.536666666667
J1738-2647,17.6347305555556,-26.7961111111111,264.520958333333
J1738-2736,17.6373966666667,-27.6071666666667,264.56095
J1738-2955,17.6478444444444,-29.9308333333333,264.717666666667
J1738-3107,17.6465,-31.1288888888889,264.6975
J1738-3316,17.6429027777778,-33.2671111111111,264.643541666667
J1739+0612,17.6549905555556,6.20788888888889,264.824858333333
J1739-1313,17.6660613888889,-13.2218333333333,264.990920833333
J1739-3023,17.6610555555556,-30.3866666666667,264.915833333333
J1739-3049,17.65645,-30.8277777777778,264.84675
J1739-3159,17.6635222222222,-31.9969444444444,264.952833333333
J1739-3951,17.660625,-39.86675,264.909375
J1740+1000,17.673875,10.00175,265.108125
J1740+1311,17.6687070833333,13.1990805555556,265.03060625
J1740-2540,17.6792555555556,-25.6719444444444,265.188833333333
J1740-3015,17.6760611111111,-30.2620833333333,265.140916666667
J1740-3052,17.6805558333333,-30.8678611111111,265.2083375
J1740-3327,17.6738111111111,-33.4648611111111,265.107166666667
J1740-5340A,17.6790525,-53.6780277777778,265.1857875
J1741+1351,17.6936111111111,13.8622222222222,265.404166666667
J1741-2019,17.6852416666667,-20.3233333333333,265.278625
J1741-2054,17.6992305555556,-20.8991666666667,265.488458333333
J1741-2719,17.6930722222222,-27.3230555555556,265.396083333333
J1741-2733,17.6837055555556,-27.5641666666667,265.255583333333
J1741+2758,17.6981972222222,27.9691666666667,265.472958333333
J1741-2945,17.6873527777778,-29.7597222222222,265.310291666667
J1741-3016,17.6852888888889,-30.2752777777778,265.279333333333
J1741-34,17.6983333333333,-34.3166666666667,265.475
J1741-3927,17.6883558333333,-39.4605555555556,265.3253375
J1742-3957,17.7012305555556,-39.9561111111111,265.518458333333
J1742-4616,17.70725,-46.2815277777778,265.60875
J1743-2442,17.7222555555556,-24.7152777777778,265.833833333333
J1743-3153,17.7209902777778,-31.8848055555556,265.814854166667
J1743-35,17.7183333333333,-35.5333333333333,265.775
J1743-4212,17.7181175,-42.2006666666667,265.7717625
J1744-1134,17.7415008913889,-11.5818501666667,266.122513370833
J1744-1610,17.7379261111111,-16.1766111111111,266.068891666667
J1744-2335,17.7467972222222,-23.5986111111111,266.201958333333
J1744-3130,17.7349116666667,-31.5011111111111,266.023675
J1744-3922,17.7340763888889,-39.3725277777778,266.011145833333
J1744-5337,17.7441444444444,-53.6308333333333,266.162166666667
J1745-0129,17.7505722222222,-1.48836111111111,266.258583333333
J1745-0952,17.7525374444444,-9.87768944444444,266.288061666667
J1745+1017,17.7593991944444,10.2979230555556,266.390987916667
J1745-2229,17.7546416666667,-22.4872222222222,266.319625
J1745-2900,17.7611572777778,-29.0083044444444,266.417359166667
J1745-2910,17.7544444444444,-29.1666666666667,266.316666666667
J1745-2912,17.7638888888889,-29.2,266.458333333333
J1745-3040,17.7656402777778,-30.6731944444444,266.484604166667
J1745-3812,17.7542833333333,-38.2020277777778,266.31425
J1746+2245,17.7669,22.7580277777778,266.5035
J1746+2540,17.768575,25.6770833333333,266.528625
J1746-27,17.7666666666667,-27.85,266.5
J1746-2849,17.7676944444444,-28.8219444444444,266.515416666667
J1746-2850,17.7685,-28.845,266.5275
J1746-2856,17.7804166666667,-28.9419444444444,266.70625
J1746-3239,17.7819297222222,-32.6655,266.728945833333
J1747-1030,17.7995305555556,-10.5013888888889,266.992958333333
J1747-2647,17.791915,-26.7872222222222,266.878725
J1747-2802,17.7907083333333,-28.0436111111111,266.860625
J1747-2809,17.7896666666667,-28.1541666666667,266.845
J1747-2958,17.787745,-29.9669444444444,266.816175
J1747-4036,17.7913888888889,-40.6,266.870833333333
J1748-2021A,17.8146358333333,-20.3610277777778,267.2195375
J1748-2021B,17.8147091388889,-20.3607944444444,267.220637083333
J1748-2021C,17.8142147777778,-20.3649472222222,267.213221666667
J1748-2021D,17.8143462916667,-20.3520594444444,267.215194375
J1748-2021E,17.8146667777778,-20.3581611111111,267.220001666667
J1748-2021F,17.8145371944444,-20.360925,267.218057916667
J1748-2446A,17.8006263888889,-24.7769166666667,267.009395833333
J1748-2446aa,17.8013333333333,-24.7791666666667,267.02
J1748-2446ab,17.8013333333333,-24.7791666666667,267.02
J1748-2446ac,17.8013333333333,-24.7791666666667,267.02
J1748-2446ad,17.8013333333333,-24.7791666666667,267.02
J1748-2446ae,17.8013333333333,-24.7791666666667,267.02
J1748-2446af,17.8013333333333,-24.7791666666667,267.02
J1748-2446ag,17.8013333333333,-24.7791666666667,267.02
J1748-2446ah,17.8013333333333,-24.7791666666667,267.02
J1748-2446ai,17.8013333333333,-24.7791666666667,267.02
J1748-2446C,17.8012611111111,-24.7766666666667,267.018916666667
J1748-2446D,17.8013333333333,-24.7791666666667,267.02
J1748-2446E,17.8013333333333,-24.7791666666667,267.02
J1748-2446F,17.8013333333333,-24.7791666666667,267.02
J1748-2446G,17.8013333333333,-24.7791666666667,267.02
J1748-2446H,17.8013333333333,-24.7791666666667,267.02
J1748-2446I,17.8013333333333,-24.7791666666667,267.02
J1748-2446J,17.8013333333333,-24.7791666666667,267.02
J1748-2446K,17.8013333333333,-24.7791666666667,267.02
J1748-2446L,17.8013333333333,-24.7791666666667,267.02
J1748-2446M,17.8013333333333,-24.7791666666667,267.02
J1748-2446N,17.8013333333333,-24.7791666666667,267.02
J1748-2446O,17.8013333333333,-24.7791666666667,267.02
J1748-2446P,17.8013333333333,-24.7791666666667,267.02
J1748-2446Q,17.8013333333333,-24.7791666666667,267.02
J1748-2446R,17.8013333333333,-24.7791666666667,267.02
J1748-2446S,17.8013333333333,-24.7791666666667,267.02
J1748-2446T,17.8013333333333,-24.7791666666667,267.02
J1748-2446U,17.8013333333333,-24.7791666666667,267.02
J1748-2446V,17.8013333333333,-24.7791666666667,267.02
J1748-2446W,17.8013333333333,-24.7791666666667,267.02
J1748-2446X,17.8013333333333,-24.7791666666667,267.02
J1748-2446Y,17.8013333333333,-24.7791666666667,267.02
J1748-2446Z,17.8013333333333,-24.7791666666667,267.02
J1748-30,17.8,-30.2833333333333,267
J1748-3009,17.8066083333333,-30.1533888888889,267.099125
J1749-2347,17.8210027777778,-23.7880555555556,267.315041666667
J1749-2629,17.8198,-26.4861111111111,267.297
J1749-4931,17.8232694444444,-49.5330555555556,267.349041666667
J1749-5605,17.8290277777778,-56.0886111111111,267.435416666667
J1750-2043,17.8384444444444,-20.7188888888889,267.576666666667
J1750-2438,17.8499408333333,-24.6494444444444,267.7491125
J1750-2444,17.8397111111111,-24.7463888888889,267.595666666667
J1750-2536,17.8426083333333,-25.6119444444444,267.639125
J1750-28,17.8344444444444,-28.75,267.516666666667
J1750-3503,17.8456947222222,-35.0524722222222,267.685420833333
J1750-3703A,17.8371671111111,-37.0530416666667,267.557506666667
J1750-3703B,17.8367158333333,-37.0563694444444,267.5507375
J1750-3703C,17.8370705833333,-37.05155,267.55605875
J1750-3703D,17.8369713611111,-37.0517688888889,267.554570416667
J1751-2516,17.8646194444444,-25.2786111111111,267.969291666667
J1751-2857,17.8590823611111,-28.9629166666667,267.886235416667
J1751-3323,17.8590902777778,-33.3943333333333,267.886354166667
J1751-4657,17.8617313888889,-46.9568888888889,267.925970833333
J1752+2359,17.8765055555556,23.9967222222222,268.147583333333
J1752-2410,17.8829838888889,-24.1738888888889,268.244758333333
J1752-2806,17.8829693333333,-28.1103611111111,268.24454
J1752-2821,17.8734861111111,-28.3527777777778,268.102291666667
J1753-12,17.8813888888889,-12.9833333333333,268.220833333333
J1753-1914,17.8931030555556,-19.2494444444444,268.396545833333
J1753-2240,17.8944019444444,-22.6783333333333,268.416029166667
J1753-38,17.8833333333333,-38.8166666666667,268.25
J1754-2422,17.9101555555556,-24.3733333333333,268.652333333333
J1754-30,17.9044444444444,-30.1833333333333,268.566666666667
J1754-3443,17.9103811111111,-34.7316388888889,268.655716666667
J1754-3510,17.9151711111111,-35.1786111111111,268.727566666667
J1755-0903,17.9195455555556,-9.06433333333333,268.793183333333
J1755-1650,17.9199022222222,-16.8447222222222,268.798533333333
J1755-2025,17.9266113888889,-20.4166666666667,268.899170833333
J1755-25,17.9266666666667,-25.8833333333333,268.9
J1755-2521,17.9332527777778,-25.3575,268.998791666667
J1755-25211,17.9220305555556,-25.3525,268.830458333333
J1755-2534,17.9305055555556,-25.5775,268.957583333333
J1755-26,17.9211916666667,-26,268.817875
J1755-2725,17.9283,-27.4291666666667,268.9245
J1755-33,17.92,-33.5166666666667,268.8
J1755-3716,17.9265128333333,-37.2696611111111,268.8976925
J1756+18,17.9333333333333,18.3166666666667,269
J1756-2225,17.9404333333333,-22.43,269.1065
J1756-2251,17.94628717,-22.8664861111111,269.19430755
J1756-25,17.945,-25.4666666666667,269.175
J1756-2619,17.9553861111111,-26.3188888888889,269.330791666667
J1757-15,17.9566666666667,-15.055,269.35
J1757-2223,17.9641033333333,-22.3969444444444,269.46155
J1757-27,17.9652208333333,-27.75,269.4783125
J1757-5322,17.9542115277778,-53.3739963888889,269.313172916667
J1758-1931,17.9682222222222,-19.5280555555556,269.523333333333
J1758-2206,17.9790138888889,-22.1125,269.685208333333
J1758-2540,17.9755388888889,-25.6802777777778,269.633083333333
J1758-2630,17.9761861111111,-26.5027777777778,269.642791666667
J1758-2846,17.9709472222222,-28.7672222222222,269.564208333333
J1758+3030,17.9738555555556,30.5066666666667,269.607833333333
J1759-1029,17.9928611111111,-10.4991666666667,269.892916666667
J1759-1736,17.9911555555556,-17.6027777777778,269.867333333333
J1759-1903,17.9949333333333,-19.0552777777778,269.924
J1759-1940,17.9991777777778,-19.6747222222222,269.987666666667
J1759-1956,17.9931722222222,-19.9355555555556,269.897583333333
J1759-2302,17.9970083333333,-23.0355555555556,269.955125
J1759-2307,17.9919291666667,-23.1213888888889,269.8789375
J1759-24,17.99,-24.0333333333333,269.85
J1759-2549,17.9930888888889,-25.8186111111111,269.896333333333
J1759-3107,17.98946,-31.1226388888889,269.8419
J1800-0125,18.0061333333333,-1.42516666666667,270.092
J1800-2114,18.0034166666667,-21.2386111111111,270.05125
J1800-2343,18,-23.7166666666667,270
J1800+50,18.0166666666667,50.4666666666667,270.25
J1801-0857A,18.0307256666667,-8.95884722222222,270.460885
J1801-0857B,18.0307127222222,-8.95911388888889,270.460690833333
J1801-0857C,18.0307613055556,-8.95908333333333,270.461419583333
J1801-0857D,18.0320459166667,-8.95675833333333,270.48068875
J1801-1417,18.0308545555556,-14.2929166666667,270.462818333333
J1801-1855,18.0228611111111,-18.9302777777778,270.342916666667
J1801-1909,18.0296361111111,-19.16,270.444541666667
J1801-2115,18.0256916666667,-21.255,270.385375
J1801-2154,18.0189805555556,-21.9088888888889,270.284708333333
J1801-2304,18.0221747222222,-23.0789444444444,270.332620833333
J1801-2451,18.0166711111111,-24.8576388888889,270.250066666667
J1801-3210,18.0238582222222,-32.1815872222222,270.357873333333
J1801-3458,18.0312944444444,-34.9769444444444,270.469416666667
J1802+0128,18.0409583333333,1.47325,270.614375
J1802+03,18.0455555555556,3.63333333333333,270.683333333333
J1802-05,18.0366666666667,-5.39805555555556,270.55
J1802-1745,18.0374583333333,-17.7547222222222,270.561875
J1802-2124,18.0348154377778,-21.4010136111111,270.522231566667
J1802-2426,18.0341944444444,-24.4452777777778,270.512916666667
J1802-3346,18.0486666666667,-33.7791666666667,270.73
J1803-1616,18.0596333333333,-16.275,270.8945
J1803-1857,18.0664055555556,-18.9552777777778,270.996083333333
J1803-1920,18.0581777777778,-19.3447222222222,270.872666666667
J1803-2137,18.0642806944444,-21.6187086111111,270.964210416667
J1803-2149,18.0526755555556,-21.8202777777778,270.790133333333
J1803-30,18.0594722222222,-30.0338888888889,270.892083333333
J1803-3002B,18.0594722222222,-30.0338888888889,270.892083333333
J1803-3002C,18.0594722222222,-30.0338888888889,270.892083333333
J1803-3329,18.0623480555556,-33.4863055555556,270.935220833333
J1804-2228,18.0744972222222,-22.4716666666667,271.117458333333
J1804-28,18.08,-28.1166666666667,271.2
J1805-0619,18.0920655555556,-6.32927777777778,271.380983333333
J1805-1504,18.0850277777778,-15.0766666666667,271.275416666667
J1805-2032,18.0936361111111,-20.5475,271.404541666667
J1805-2037,18.0911638888889,-20.6211111111111,271.367458333333
J1805-2447,18.0905361111111,-24.7916666666667,271.358041666667
J1805-2948,18.0951361111111,-29.8,271.427041666667
J1806+1023,18.1144761111111,10.3884166666667,271.717141666667
J1806-1618,18.1071611111111,-16.3105555555556,271.607416666667
J1806-1920,18.1018333333333,-19.3397222222222,271.5275
J1806-2125,18.1054416666667,-21.4277777777778,271.581625
J1807+04,18.1236111111111,4.08333333333333,271.854166666667
